ID,Centroid
1438,"[2062.6640431751744, 1277.707892961547, 53.48257252080054]"
1439,"[2066.0436583057262, 1067.6236393752959, 126.15203502129674]"
1440,"[2077.9083652618137, 977.9920178799489, 28.628224776500637]"
1441,"[2091.0927487352446, 1876.7904721753794, 252.2551527075136]"
1442,"[2082.598592300309, 3580.3630158899437, 18.69222565852618]"
1443,"[2109.8199710433446, 1740.4638946701657, 138.01764546194914]"
1444,"[2113.438230569918, 2754.4378436682964, 56.33438851957371]"
1445,"[2104.9596038660497, 2633.6066226517833, 93.92189627007896]"
1447,"[2122.6569299992625, 2863.8510732462933, 14.814314868087827]"
1448,"[2138.7648040468307, 671.0784986049907, 162.40791635159448]"
1449,"[2143.0452929270828, 1486.6943958207976, 283.7045703189103]"
1450,"[2099.4707152839537, 2413.2607038495744, 278.79252953881337]"
1451,"[2125.499328817157, 225.93837604969875, 259.36833890050883]"
1453,"[2113.809634246509, 147.82915398366913, 179.6806300430014]"
1454,"[2117.8541536424814, 650.1021341276554, 110.25320241728876]"
1455,"[2131.642489991598, 3091.5378836554146, 160.1991301339396]"
1456,"[2128.677275969928, 1051.974574255977, 39.54332437030127]"
1457,"[2135.669647790055, 2243.81875, 91.0455455801105]"
1458,"[2107.3833748524976, 1937.1867051265242, 246.95581486823127]"
1459,"[2130.1710783021354, 3162.7065910888477, 17.096203532823623]"
1460,"[2149.599832296562, 1550.4772332832822, 248.75257892786803]"
1462,"[2127.97705078125, 2453.2162272135415, 10.881998697916666]"
1463,"[2125.806797457861, 1545.2079027355624, 230.31865156120475]"
1464,"[2150.779078471072, 1819.7831277992516, 101.77115160439291]"
1465,"[2117.750881316099, 3092.1682054725534, 131.25062951149908]"
1467,"[2189.227889399596, 3017.649656416929, 212.82677659581424]"
1471,"[2128.0665563522707, 945.0555249126678, 2.4429123000551574]"
1472,"[2148.043982688497, 1978.347716133069, 36.192720825946395]"
1473,"[2127.9194050501555, 2253.7655943733425, 74.44978669433875]"
1474,"[2180.139276392764, 1987.6722767227673, 273.4387543875439]"
1475,"[2153.443767245823, 2400.5216349798357, 45.687740683465236]"
1477,"[2170.466073084122, 1069.7238616684451, 272.8832543250477]"
1478,"[2190.108851094257, 2299.7055083122655, 113.10980872851707]"
1479,"[2256.917742064688, 258.0249398247575, 216.80178217897318]"
1480,"[2169.1585852562043, 2069.6032845543373, 143.28602229460066]"
1481,"[2169.8659877800405, 2716.302459658468, 133.77645307848974]"
1482,"[2158.101971190296, 2005.2929618397777, 249.86163760424563]"
1484,"[2162.9076136571116, 2002.9121781997444, 296.5030125981377]"
1486,"[2163.2886920618007, 73.76025572722429, 212.4208177943527]"
1487,"[2165.733959719866, 2565.977684979773, 173.68645874113707]"
1488,"[2158.5815325948793, 2467.680225167968, 25.545941528963137]"
1489,"[2175.755526021265, 726.9108421936206, 58.0738248461108]"
1490,"[2161.0052135054616, 2230.183341608739, 214.10681479642503]"
1492,"[2237.8036699503605, 792.9147366641565, 207.0675821051499]"
1493,"[2181.986115635179, 2094.763884364821, 18.804153094462542]"
1494,"[2285.5393699512733, 2762.737191005779, 263.4388163113334]"
1496,"[2180.718177463777, 1795.6253143336128, 183.84543767213506]"
1497,"[2235.9379194630874, 2228.329072605247, 4.891122635753508]"
1498,"[2164.9340670859538, 2543.056498951782, 263.43197064989516]"
1499,"[2188.5025480657864, 2259.1374668622757, 244.39206753661236]"
1500,"[2257.2848288098135, 850.4010599490674, 106.73785761809714]"
1501,"[2216.4669133192388, 1122.3479915433404, 22.360824524312896]"
1502,"[2256.835374988984, 1955.703864457566, 174.26188640169207]"
1503,"[2216.548576825656, 2812.7043103078177, 121.07233932941227]"
1504,"[2220.9374204497244, 2582.593869325414, 287.0354900296988]"
1505,"[2178.001321003963, 75.33652575957728, 295.8203434610304]"
1506,"[2275.3754742316382, 1836.3250031970672, 213.0749072850505]"
1507,"[2225.3008328255128, 2004.2760221699893, 73.89599837497461]"
1508,"[2202.806389076197, 2584.076534052596, 3.548550236008092]"
1509,"[2207.6554735643913, 1203.701907602936, 221.37696746084703]"
1510,"[2237.924866989971, 2894.4057041291962, 81.00188332784029]"
1511,"[2198.9030141843973, 741.1658392434988, 9.810460992907801]"
1512,"[2200.8310407474696, 2615.7436629466215, 215.4952850592612]"
1513,"[2207.9027048063826, 1166.6024518388792, 2.1815528312901344]"
1514,"[2209.0155884645364, 2359.696479605092, 171.26513380098726]"
1515,"[2196.2097064110244, 1103.8394248052725, 47.900938685839826]"
1516,"[2248.488432463272, 2740.4858222792755, 205.51374982170876]"
1517,"[2218.904892798241, 1616.7445849367784, 261.77540773318674]"
1518,"[2221.0157366668996, 1182.50622715739, 282.49782340480016]"
1519,"[2232.9787503518155, 2357.1272867998873, 194.04738952997468]"
1521,"[2255.013669517492, 1491.0148868782949, 167.88575378361926]"
1522,"[2236.840158638207, 1111.9737533977986, 145.5031861325253]"
1523,"[2270.1467162631866, 2151.342094030124, 49.55913978494624]"
1524,"[2264.930683339264, 761.7408885274234, 266.41198597061964]"
1526,"[2285.8522646028455, 3395.1192625294916, 34.89719918495746]"
1527,"[2245.934535519126, 1332.8128961748635, 202.89092896174864]"
1528,"[2246.2461325497243, 1092.399203438813, 122.9337494232217]"
1530,"[2215.07864028412, 2798.6443429731103, 172.064434297311]"
1531,"[2244.1382879522566, 1713.9627471092876, 238.78081872435658]"
1532,"[2275.1727636512587, 2065.9493650943696, 161.98701830670825]"
1533,"[2282.122361407762, 882.5008755219458, 50.586801747195445]"
1534,"[2265.6176847391616, 2575.7177667315773, 45.62414164189813]"
1536,"[2258.100833118612, 1556.831830284291, 135.71025508889463]"
1537,"[2241.1415841584158, 2201.1712871287127, 296.12549504950493]"
1541,"[2259.5920274719438, 2450.2112436718944, 85.4377101993132]"
1543,"[2246.79401650619, 3358.0037826685007, 1.7114855570839065]"
1544,"[2274.5136564406116, 2216.1456686998586, 28.876896727862743]"
1546,"[2297.3532725678297, 2703.0833621216552, 10.478143020382133]"
1549,"[2303.547999579719, 1640.5753411863595, 100.16592922936829]"
1551,"[2324.8406419298785, 1812.2325803264166, 256.169511738049]"
1552,"[2335.9508304462533, 1375.8006928991915, 270.66278906007943]"
1554,"[2305.8703687445127, 1373.3229806848112, 247.6067383669886]"
1555,"[2287.163321213329, 1370.854261094785, 228.79354485231858]"
1557,"[2305.762223676922, 2962.6034291756887, 146.25018883126037]"
1558,"[2315.990445052717, 3035.183394160584, 16.97176601784266]"
1559,"[2337.529390794963, 2125.9244250464876, 99.40215432937346]"
1561,"[2330.8505813885954, 1813.0534575487588, 43.67284258947344]"
1562,"[2301.7276875014045, 509.69523295799337, 147.73753174656687]"
1564,"[2289.300065969277, 2297.644519837904, 275.5008010555084]"
1565,"[2296.2005913879134, 2510.8459434485308, 112.65433376455368]"
1566,"[2337.341694797888, 904.8395222020255, 272.6144724314031]"
1567,"[2378.042050645207, 2920.7463251793606, 199.12812536502295]"
1570,"[2305.9986724595706, 2966.4027274921555, 121.22743181269611]"
1571,"[2322.7308785644486, 1950.9936483965532, 123.4388380563205]"
1573,"[2334.907867973373, 1483.9167899408285, 207.79393953402368]"
1574,"[2306.009343875141, 818.1367696888798, 11.404250949789507]"
1575,"[2397.093521981894, 1801.4406895430152, 155.88399197701523]"
1576,"[2326.1557268749166, 528.1485508563948, 101.91317260021576]"
1580,"[2334.013423741238, 2403.7454986942776, 163.55811609474503]"
1581,"[2338.005788465631, 1915.5864652053629, 9.701808895509682]"
1583,"[2344.5334497707636, 530.3087671147429, 171.89916726444812]"
1584,"[2336.0011765365007, 970.7859263824304, 206.6191943526248]"
1585,"[2333.0196107452084, 1857.8374898246134, 291.94138977281136]"
1586,"[2327.0778717406624, 2076.71834625323, 211.75786939159033]"
1587,"[2341.251265220992, 1656.628929853081, 167.47845290310707]"
1588,"[2360.9656406136232, 2121.5657686610257, 239.53619222174797]"
1589,"[2419.4420759863406, 646.3760550675458, 207.66391758481706]"
1590,"[2366.4806302541665, 2604.9829777297086, 114.76170050636645]"
1591,"[2383.165112501504, 1665.342497894357, 184.55940921670077]"
1592,"[2369.3635850046408, 1040.0344215326259, 222.6429724385618]"
1593,"[2343.7801652892563, 1986.8336776859503, 294.49204545454546]"
1594,"[2361.836541731855, 2496.251411468608, 245.82803890891776]"
1596,"[2381.616118215547, 2391.32580673951, 24.75285912817309]"
1598,"[2356.910765379113, 2429.857296137339, 258.04810443490703]"
1600,"[2394.9683829680157, 651.7632293033915, 126.52247332376685]"
1601,"[2393.6503188039355, 2717.105328972682, 65.40684603968559]"
1603,"[2396.9028420095656, 993.3303292620261, 7.695837780149413]"
1605,"[2407.4081347423667, 2616.84593334189, 192.60170567178653]"
1608,"[2379.369798428425, 2217.4846600614965, 167.7851725316023]"
1609,"[2417.7500599808063, 1355.3140794945618, 156.0120761356366]"
1612,"[2362.923892304431, 2641.8554165783335, 164.9885520457918]"
1613,"[2366.455647488936, 965.4494900904368, 44.43698287473543]"
1614,"[2376.7469303288112, 2486.5292710968038, 208.32306277305128]"
1615,"[2416.9297100654453, 1980.2715622829146, 37.98711198859274]"
1616,"[2385.8493518447494, 2268.877003911943, 66.15018792667024]"
1617,"[2382.8307519640853, 2170.2107744107743, 188.0388327721661]"
1618,"[2435.6744215611493, 2473.3536922015182, 285.86540626929644]"
1621,"[2425.741646897419, 1940.567210678252, 142.96907422757025]"
1622,"[2393.387974111703, 621.7229546586027, 52.92181881880036]"
1623,"[2388.6918092586816, 1018.4520146871776, 283.145719839689]"
1625,"[2401.2380336928427, 2593.1217577324182, 239.02932525180498]"
1626,"[2411.847993652233, 1161.0594536386307, 202.69736643240384]"
1627,"[2413.4465380779598, 1274.8845247947036, 178.658603348399]"
1628,"[2474.7195494558127, 1676.3948262288945, 224.19184462171134]"
1634,"[2466.54351145862, 659.4791089958396, 268.46390278384837]"
1636,"[2426.8837536023057, 1029.209690201729, 158.751765129683]"
1637,"[2413.7515181955164, 1381.3252362905803, 133.73763755079676]"
1638,"[2422.7246520566628, 2051.2826322804626, 10.637425994234524]"
1639,"[2415.378108847674, 1494.2782000608088, 293.2570994223168]"
1640,"[2433.497240660207, 1005.2892856234582, 129.69227639174994]"
1641,"[2409.9504793664028, 653.0140058357649, 5.385160483534806]"
1642,"[2417.673975821056, 1892.5142185893985, 61.87607067691253]"
1643,"[2461.3867844930946, 1468.190672321151, 99.33684888316533]"
1646,"[2420.719302436694, 2078.2809364548493, 295.6784519827998]"
1648,"[2479.1321757786914, 766.6612491337327, 58.692083503422346]"
1649,"[2508.0125646711012, 810.410889923085, 95.6401565913761]"
1650,"[2505.5241484999374, 3277.457341311352, 26.061498389053934]"
1651,"[2464.4555579451885, 2807.142696939904, 120.82315349637459]"
1653,"[2462.7313486241815, 1150.223082978495, 276.6736680144559]"
1654,"[2489.824480593, 2395.91525948577, 96.40544228219743]"
1655,"[2434.8517355660215, 2250.2597244025815, 191.35138670852956]"
1658,"[2467.8418478103563, 1209.131523343657, 239.7151002923384]"
1661,"[2472.9432614111784, 2546.410849433554, 6.997649602782871]"
1662,"[2471.4296745299407, 1810.1754758503532, 105.66703988263001]"
1663,"[2459.577607973422, 2581.3729568106314, 275.80511627906975]"
1664,"[2497.979264887628, 1963.7471849681879, 90.8523252620497]"
1665,"[2543.466419301795, 2803.893790000672, 184.03995329816433]"
1666,"[2521.5961047939163, 2709.744570788338, 262.47284798207346]"
1667,"[2472.133995416348, 1647.1634835752484, 19.80445632798574]"
1668,"[2498.3384724095845, 2898.166859382026, 15.205530930815186]"
1669,"[2577.9374973822614, 1468.2183702409516, 198.9809009806796]"
1670,"[2482.536997686169, 2251.4082731265053, 148.40029277045852]"
1672,"[2470.9392324093815, 1657.0117270788912, 277.5721393034826]"
1673,"[2515.817484457963, 2528.1710958136555, 46.815736812615064]"
1678,"[2549.9303047341846, 459.3933264977619, 144.12124319199137]"
1679,"[2543.4564369591753, 1651.415850140979, 138.67252908703966]"
1680,"[2512.451283305735, 1655.1174732801446, 47.82347960258919]"
1681,"[2486.3167218543044, 1709.1363410596027, 290.75173841059603]"
1682,"[2471.509376890502, 1368.9567453115546, 173.0124016938899]"
1683,"[2492.8733278887044, 1510.4550114055592, 150.79872708327466]"
1685,"[2484.793780513691, 2192.9320738696665, 274.8723201018892]"
1686,"[2526.8712470068153, 2238.481488303555, 1.7417572296923927]"
1687,"[2534.469896797053, 1517.4122212536206, 167.9222462810382]"
1689,"[2508.7893039049236, 2169.374193548387, 20.555110356536503]"
1691,"[2506.679521550835, 711.5606310579501, 17.732831511651888]"
1692,"[2502.501097962669, 1937.6865926558496, 205.97029401000367]"
1693,"[2513.7586231319497, 2094.7963736808556, 45.417345421063814]"
1694,"[2531.325703699277, 1975.3182692882328, 234.06246339568517]"
1695,"[2516.2377321958006, 2000.8045622314999, 172.40140376353844]"
1696,"[2515.8094823295173, 1845.4781607765058, 283.6499709639954]"
1697,"[2514.375901875902, 1746.1054702872884, 5.9054178145087235]"
1699,"[2584.0361639795897, 2544.190442931145, 173.77244242671168]"
1700,"[2522.163274776268, 2017.194497845542, 72.38057673185284]"
1701,"[2529.327780338447, 2060.704089023507, 154.52367156120366]"
1705,"[2577.3778531266767, 966.3029777504725, 215.83115711541603]"
1706,"[2553.2441187115455, 2450.744506488806, 225.35357530634403]"
1707,"[2561.0144201014978, 2429.800656021785, 190.1743821430045]"
1708,"[2544.5464952736074, 1273.9489091682203, 266.4229221862428]"
1709,"[2551.4918710863444, 462.8690756592176, 36.920587503111776]"
1711,"[2655.0921232608184, 2436.040773298717, 270.9327066326308]"
1714,"[2559.390827147402, 859.9742311770943, 156.10933191940615]"
1715,"[2558.7207967998706, 1324.8056487130793, 238.79530486080245]"
1716,"[2565.793682537241, 871.0911724739123, 283.4350690972489]"
1717,"[2585.832548638617, 1331.0691527788158, 288.075704356924]"
1718,"[2585.0663383451288, 1827.4243338442973, 28.49107987345488]"
1719,"[2592.4792023768714, 1803.4854873728716, 131.93052222603131]"
1720,"[2582.4931000270585, 848.7803734103004, 130.627559303689]"
1721,"[2601.416747616774, 2642.51301513081, 114.85580453430364]"
1724,"[2553.8815426997244, 839.7837465564738, 48.61904761904762]"
1725,"[2718.5797329102347, 1297.3327262712066, 186.97991423819852]"
1726,"[2586.3603324956507, 1875.7863264385592, 4.791739158450931]"
1727,"[2579.4305668047127, 501.967816373, 91.8429940247872]"
1729,"[2622.400520418255, 1289.5907515338895, 110.05958885037495]"
1730,"[2583.3298439468836, 3521.4546670543764, 14.655306775225355]"
1731,"[2591.0794431883673, 1750.1896085472358, 56.10981070177772]"
1733,"[2587.078986773147, 835.7961068130771, 3.5320688794609434]"
1736,"[2582.14497170222, 2603.8869539979682, 78.878246988826]"
1738,"[2584.6877016851918, 509.8045894585873, 2.4212979562567227]"
1739,"[2580.8585261775806, 2089.891596914492, 179.35967503692763]"
1740,"[2598.882747264146, 3549.014988849126, 51.28010735957679]"
1747,"[2600.212471454537, 2073.280141678706, 127.56974413944167]"
1748,"[2591.6620395088094, 2137.1268224567743, 86.93301572959875]"
1749,"[2585.855298051424, 1928.8572581575004, 292.7640954686959]"
1750,"[2632.116180831422, 2243.1279583729647, 72.36220835897723]"
1752,"[2588.392760669908, 2617.397442823699, 216.651899873942]"
1754,"[2709.1573658356224, 2684.647395943376, 171.8999379357701]"
1757,"[2646.3643034265106, 2345.7861812443643, 27.14585211902615]"
1758,"[2657.331657445779, 625.8212865767717, 63.29230914866314]"
1760,"[2617.6138640671543, 2001.203899268887, 296.7692932575142]"
1761,"[2694.5193932566185, 675.7696225959604, 96.79246801319707]"
1762,"[2620.7020329814154, 2030.5609458162464, 261.3123636680918]"
1763,"[2656.484466408441, 624.4323405013134, 197.12258581541337]"
1764,"[2647.1032996658564, 1007.1898352065614, 275.28075637910086]"
1766,"[2633.7414456367687, 2508.819396638996, 254.8306674765472]"
1768,"[2632.6695488998453, 1666.7347854882626, 97.59989697549489]"
1772,"[2688.74303752545, 2627.732708220483, 241.23191437697292]"
1774,"[2686.9472772022573, 1836.9664210701255, 85.08238431769799]"
1776,"[2670.6748706047606, 1521.8673527031772, 234.99340427805853]"
1777,"[2649.111547140194, 548.5987442362406, 27.52791131168449]"
1778,"[2649.16243957749, 1823.4664916154443, 161.497463746494]"
1779,"[2640.2569025415983, 1491.8312305723166, 265.6595355640885]"
1780,"[2657.8568488699543, 1551.0175824969313, 288.68622283197345]"
1781,"[2637.731129132876, 3031.3081721771678, 2.4477022249948015]"
1782,"[2704.192601325608, 2350.206360617083, 168.34592325277126]"
1784,"[2679.0168518965934, 2741.4344044455183, 15.506462913747281]"
1785,"[2686.14521466773, 1112.1204089471973, 240.02684454687824]"
1787,"[2654.6591605392155, 1477.4806985294117, 105.00173611111111]"
1788,"[2671.7726832771327, 1969.9913669289372, 23.205897964281252]"
1791,"[2707.478911185433, 1469.6760413499544, 133.29678051417181]"
1792,"[2677.564266935571, 1677.6286239060755, 274.5386610004682]"
1793,"[2698.4064714104397, 2451.7805215044264, 108.26512218241409]"
1794,"[2689.936838072302, 1817.2435483429572, 227.8461317424263]"
1795,"[2664.1417023554604, 1788.5947537473232, 199.83645610278373]"
1797,"[2702.5939619476912, 1544.5525132344462, 26.88867341055611]"
1799,"[2715.861460030816, 3132.091580062013, 24.017202569289008]"
1801,"[2665.098873137041, 1019.0087241003272, 296.7237368229735]"
1802,"[2686.4789656259854, 1908.033995584989, 148.31731315042575]"
1804,"[2686.763397054215, 2421.230648699467, 76.74459417110624]"
1809,"[2709.7622313671695, 1788.2957933241885, 258.0599908550526]"
1810,"[2715.301458229228, 2246.2126924998865, 191.3166765093354]"
1811,"[2712.1402909148715, 1907.7713218345123, 172.26007471584134]"
1814,"[2701.8908292264837, 1630.2961217055924, 293.01242768373686]"
1815,"[2740.957436166754, 2349.3049241003328, 216.76184760047016]"
1820,"[2749.493070506547, 810.7047672305326, 217.2174099445454]"
1821,"[2850.2523692235513, 2544.221434435843, 158.84844593009618]"
1825,"[2725.610750695088, 2895.0421024758375, 41.09770951939627]"
1827,"[2730.949185621518, 1149.1534012277775, 259.51712146481674]"
1828,"[2853.3538282749114, 2341.941794365918, 260.00978351936436]"
1829,"[2738.2963383479987, 1136.2165058189044, 291.9542293499858]"
1831,"[2774.0990673052684, 758.8646103077664, 137.6550404473268]"
1832,"[2766.880968571682, 759.4016201992727, 286.24852910741214]"
1833,"[2764.9910677191524, 1669.1632737847945, 125.52311709893762]"
1834,"[2762.1107525124603, 792.2751858811995, 165.47871558133835]"
1835,"[2757.878151260504, 2467.579931972789, 161.41376550620248]"
1838,"[2791.152586448318, 2086.03831330764, 54.69093309506981]"
1840,"[2761.385704652731, 1974.4914212931744, 74.72952723458455]"
1841,"[2744.0710059171597, 1764.4019587839216, 293.92552540297896]"
1842,"[2800.030970661925, 2166.1224440313586, 156.8529701769983]"
1843,"[2788.38967341341, 2259.706388558166, 101.0847889319247]"
1844,"[2808.143939187903, 2171.5183170605674, 17.534077619734013]"
1845,"[2818.3745626334203, 1013.0032589336466, 189.64241413720364]"
1846,"[2917.741509547694, 1292.5652539442335, 151.41331569413117]"
1847,"[2809.144215448921, 1146.577482566681, 114.93351542615929]"
1848,"[2777.3236837190348, 1698.8347454029918, 20.733653666570454]"
1849,"[2774.7561165280854, 1844.6543638212597, 292.60567087396066]"
1855,"[2786.4939531368104, 3390.9110922146638, 6.6948853615520285]"
1857,"[2762.738407804408, 1604.3786583162712, 52.57509333975671]"
1858,"[2790.567794020272, 1223.202541639077, 279.69928182142314]"
1863,"[2791.8544025883984, 2523.82181650104, 211.89536630459904]"
1867,"[2830.8146561320955, 3462.860659634259, 42.38945620189791]"
1872,"[2960.747214808648, 2377.725037339928, 149.71753262652726]"
1873,"[2779.284244562022, 1785.642857142857, 275.82216343327457]"
1874,"[2792.0759111661378, 1891.2244834790683, 253.20010833397816]"
1875,"[2806.9104199223675, 1668.4108484145788, 155.07410394716942]"
1877,"[2824.994919196866, 2440.912095984329, 239.3298237022527]"
1880,"[2828.1869226676986, 2061.6782898873143, 184.27092905160322]"
1882,"[2913.778795650962, 1774.0216559799276, 71.27240591023138]"
1883,"[2853.533495346822, 914.1006932670208, 275.56987302663805]"
1884,"[2848.6657590677596, 1654.434293130934, 220.7492064387794]"
1885,"[2826.5060982309637, 1642.1262498626525, 193.7320074717064]"
1887,"[2843.734664960234, 1610.8297376359812, 83.79563945516044]"
1888,"[2857.390001347931, 968.7282421483023, 240.81942218694303]"
1889,"[2827.8356079404466, 1337.3062965260547, 258.31172456575683]"
1891,"[2861.034375640063, 1819.0469038028266, 21.65518536219021]"
1893,"[2884.281864752453, 1460.952931541167, 287.77087247675485]"
1894,"[2888.1720895201206, 2548.0987303636757, 230.35313105229181]"
1895,"[2848.1052478979414, 1760.0153667729776, 144.39308495216005]"
1896,"[2855.2015272244357, 2298.7828685258964, 148.00022133687472]"
1898,"[2848.307660773764, 1349.9678196259288, 99.21767870868563]"
1901,"[2867.873907195696, 1862.1162855861915, 6.344373458865725]"
1903,"[2877.870715192552, 2593.5198899703764, 13.469530258146424]"
1904,"[2841.226126814362, 3543.2090654443596, 5.94996180290298]"
1906,"[2843.500269541779, 2885.9285714285716, 2.1390835579514826]"
1907,"[2916.244078688893, 1957.4077987315486, 153.14025930291294]"
1908,"[2887.5242907521447, 2194.592794357598, 209.6069266803516]"
1910,"[2884.058587935068, 1610.171049833416, 254.8760721627561]"
1911,"[2907.379252521076, 1414.872028116601, 26.002182252544046]"
1914,"[2993.4425636126325, 2107.189203008733, 289.1656014101753]"
1915,"[2924.3111482645622, 2986.6269310506254, 22.683789206179362]"
1919,"[2880.104634883207, 1760.643799277872, 166.48868911649842]"
1924,"[2936.5584560007023, 2138.266132100319, 234.35585730590267]"
1925,"[2923.1545434198747, 2328.9453334825425, 295.0015107430618]"
1927,"[2890.8211709211987, 953.9927857935627, 295.40774139844615]"
1928,"[2916.830696965455, 2112.1821660211845, 105.55817896193987]"
1929,"[2912.538036139155, 2395.880329239277, 195.43701369686838]"
1941,"[2927.5522805119886, 1107.8683973318912, 211.68280151433208]"
1944,"[2933.0907573228105, 2794.6345424191836, 47.11200485657915]"
1948,"[2997.09220714833, 1987.7618785775453, 30.832379321224142]"
1950,"[2950.185081805299, 1120.8643019710569, 229.92712672306436]"
1951,"[3044.73298329067, 1290.842077681253, 214.15682381633846]"
1952,"[2948.8188908718357, 1087.1335514574657, 258.28233855509285]"
1953,"[2990.746361435701, 991.3767370969188, 118.11525855971628]"
1955,"[2982.4577170041853, 922.8615696571087, 161.38422543998752]"
1956,"[2952.924326681932, 1752.4506596881474, 241.24424817359068]"
1958,"[2971.047547359177, 1722.4553694643082, 289.4556203738552]"
1960,"[2956.1767045807696, 1072.116850021754, 291.0608490272857]"
1964,"[2978.7185690299148, 1560.2486550388926, 25.851043415687215]"
1969,"[3001.070935960591, 2238.9496223316914, 183.57333333333332]"
1970,"[2990.126748771134, 1618.9244044725328, 119.32606816831415]"
1971,"[3079.9990340699046, 2257.8654495152464, 254.91450922403615]"
1972,"[3022.7836080296706, 2384.9840337951337, 219.89663545495367]"
1973,"[2986.7125062999494, 3241.5080279357767, 2.8337533299733604]"
1976,"[3013.2396492135517, 1175.1266310864505, 274.14031457926785]"
1978,"[3057.2599747431655, 3355.043521719415, 36.351830632932376]"
1980,"[3005.451721242653, 1967.015113350126, 205.84340890008397]"
1983,"[3016.088137145848, 2069.33861152915, 198.31917817182492]"
1984,"[3011.3228097868982, 1580.9621152328334, 146.54673582140038]"
1986,"[3057.9908829578667, 1224.0267737939164, 20.656559338954306]"
1992,"[3011.7904652498564, 1527.9834003446294, 190.15674899483056]"
1994,"[3043.2838460447974, 1689.6041607598527, 10.794194783101787]"
1996,"[3055.18276629276, 2412.7312042273106, 12.238574209696857]"
1998,"[3083.229853768279, 2204.315725534308, 156.21604049493814]"
1999,"[3072.6109343245266, 1513.2208658680072, 242.80830837522728]"
2005,"[3084.7260105938108, 1970.4249512127126, 225.68224142737662]"
2006,"[3138.896163046199, 1721.632468083331, 55.19847092036826]"
2009,"[3052.578880407125, 1256.9211195928754, 253.9996183206107]"
2011,"[3045.0397992111866, 3396.6654714951596, 1.4664754392255288]"
2012,"[3098.8243088124364, 1612.1254632514513, 222.76939096782658]"
2013,"[3067.280836581215, 1294.1682494373388, 96.69665696876544]"
2014,"[3082.968063397048, 1703.3735800285694, 147.09934698319842]"
2018,"[3071.780304226538, 1197.8807831991157, 118.80941102163271]"
2019,"[3128.979947555144, 1389.9398847334987, 288.0774753551246]"
2020,"[3155.6794568530227, 1220.6065103337428, 155.20764151086445]"
2027,"[3095.5933941803723, 2408.3503524308694, 96.7279956623893]"
2034,"[3075.6855142703284, 2526.6077005923535, 6.694938072159397]"
2035,"[3160.314494464692, 1956.9468199784405, 287.6989716475882]"
2037,"[3127.1123162451727, 2845.0744907811136, 19.216270088451477]"
2038,"[3083.7366034624897, 2071.7693047540533, 124.6864523220665]"
2046,"[3131.4300838112044, 1409.4243092593335, 11.525484220234992]"
2047,"[3113.934777777778, 2153.635, 213.15577777777779]"
2053,"[3114.4657901622186, 3564.230245944532, 15.912611198325484]"
2059,"[3162.8686531381113, 2263.104917658475, 206.9270770899335]"
2060,"[3111.801894918174, 2671.7232988802757, 65.08936261843239]"
2069,"[3118.797633984585, 1354.7381251120273, 37.439206548365895]"
2074,"[3130.535194356896, 1929.2705988293562, 178.5743659012457]"
2078,"[3153.7525358621933, 1102.9716103475182, 78.01284436708481]"
2080,"[3238.461760308759, 2103.216534305981, 244.660990531528]"
2082,"[3176.40332041479, 2409.7585890855767, 130.0893998114591]"
2089,"[3172.519556333917, 1499.314402468518, 3.696188808272871]"
2114,"[3208.496645776326, 2071.301306381852, 187.87130373378056]"
2116,"[3275.449526034413, 1513.2244620153647, 60.379019722359494]"
2128,"[3233.0524315200487, 3148.423904520142, 31.278425326617135]"
2130,"[3229.4395122296387, 1620.4523433261788, 114.96629478500837]"
2139,"[3227.397860849306, 1548.1219421793921, 137.68034522927036]"
2144,"[3234.9116725830027, 1179.633743996659, 89.45625391522239]"
2156,"[3310.398899467709, 1532.7166796163792, 228.97584975240923]"
2161,"[3336.0342001576046, 1270.5514942110688, 286.64465054252287]"
2163,"[3284.6809566593934, 1175.651435416934, 105.29324434176186]"
2165,"[3305.4799421407906, 1635.8245488359278, 13.534798181567709]"
2171,"[3251.3673808086905, 2037.10350030175, 152.0137296318648]"
2178,"[3275.8938700682475, 1198.4164163238897, 219.10038360216296]"
2179,"[3278.4419555356444, 1237.6003248025984, 7.387635101080809]"
2183,"[3262.0777331995987, 2195.7565195586762, 154.5110330992979]"
2184,"[3260.1374531835204, 1180.7755305867665, 29.97840199750312]"
2204,"[3296.9294240525214, 3410.6843479558343, 3.8156520441659207]"
2205,"[3282.9166840241614, 2017.5056238283692, 117.74026244532389]"
2206,"[3293.018191691556, 2384.1544936193322, 3.161824599511268]"
2207,"[3374.8144932272094, 2097.4024694815957, 52.27811622279797]"
2209,"[3277.1078828828827, 2129.495720720721, 103.3141891891892]"
2212,"[3312.7394655971666, 1699.4509609875515, 134.32668368144175]"
2214,"[3414.3270774581265, 1339.3545891935237, 53.28631215706061]"
2217,"[3291.7229524772497, 1984.8317492416581, 164.5253791708797]"
2219,"[3341.750804837727, 1984.1663621334726, 221.2701209431828]"
2222,"[3330.967163873434, 3327.2128545584874, 35.28463665221695]"
2223,"[3347.051164198822, 2777.013389662575, 12.063893323058293]"
2230,"[3316.3159704533878, 2590.636398369842, 59.317498726439126]"
2244,"[3356.6996554436164, 3525.6758548368975, 13.710741170742669]"
2246,"[3421.598873013918, 1432.45880034487, 4.985312230570267]"
2252,"[3435.371228759681, 1509.9860478557391, 118.45698763148769]"
